close,high,low,date
"23,780.00","23,847.50","23,771.00",20230224
"23,815.00","23,870.00","23,750.00",20230223
"23,780.00","23,805.00","23,735.00",20230222
"23,705.00","23,805.00","23,695.00",20230221
"23,725.00","23,855.00","23,690.00",20230220
"23,810.00","23,835.00","23,755.00",20230217
"23,680.00","23,707.50","23,607.50",20230216
"23,615.00","23,641.50","23,605.00",20230215
"23,600.00","23,622.50","23,590.00",20230214
"23,595.00","23,610.00","23,561.00",20230213
"23,565.00","23,630.00","23,565.00",20230210
"23,560.00","23,640.00","23,565.00",20232209
"23,590.00","23,634.50","23,587.50",20232208
"23,600.00","23,615.00","23,505.00",20232207
"23,480.00","23,505.00","23,450.50",20232206
"23,440.00","23,505.00","23,444.00",20232203
"23,449.00","23,454.50","23,442.50",20232202
"23,440.00","23,495.00","23,445.00",20232201
"23,445.00","23,476.00","23,445.00",20230131
"23,470.00","23,477.50","23,447.50",20230130
"23,460.00","23,485.00","23,445.00",20230127
"23,440.00","23,440.00","23,440.00",20230126
"23,440.00","23,440.00","23,440.00",20230125
"23,440.00","23,440.00","23,440.00",20230124
"23,440.00","23,440.00","23,440.00",20230123
"23,440.00","23,440.00","23,440.00",20230120
"23,440.00","23,485.00","23,435.00",20230119
"23,437.00","23,470.00","23,430.00",20230118
"23,427.00","23,450.00","23,430.00",20230117
"23,445.00","23,450.00","23,427.50",20230116
"23,435.00","23,450.50","23,439.50",20230113
"23,438.00","23,460.00","23,441.00",20230112
"23,440.00","23,465.00","23,444.50",20230111
"23,445.00","23,482.50","23,447.50",20230110
"23,447.00","23,485.00","23,452.00",20231209
"23,460.00","23,515.00","23,460.00",20231206
"23,475.00","23,522.50","23,470.00",20231205
"23,510.00","23,562.50","23,504.00",20231204
"23,515.00","23,590.00","23,490.00",20231203
"23,610.00","23,610.00","23,610.00",20231202
"23,610.00","23,645.00","23,555.00",20221230
"23,600.00","23,675.00","23,620.00",20221229
"23,620.00","23,642.50","23,577.50",20221228
"23,580.00","23,630.00","23,565.00",20221227
"23,590.00","23,657.50","23,587.50",20221226
"23,560.00","23,675.00","23,570.00",20221223
"23,630.00","23,745.00","23,647.50",20221222
"23,700.00","23,760.00","23,692.00",20221221
"23,730.00","23,855.00","23,730.00",20221220
"23,700.00","23,715.00","23,590.00",20221219
"23,580.00","23,610.00","23,525.00",20221216
"23,500.00","23,592.50","23,492.50",20221215
"23,520.00","23,575.00","23,475.00",20221214
"23,600.00","23,705.00","23,575.00",20221213
"23,680.00","23,705.00","23,525.00",20221212
"23,550.00","23,625.00","23,515.00",20221209
"23,780.00","23,930.00","23,805.00",20221208
"23,900.00","24,015.00","23,825.50",20221207
"23,980.00","24,095.00","24,000.00",20221206
"23,980.00","24,125.00","23,925.00",20221205
"24,350.00","24,455.00","24,362.50",20221202
"24,500.00","24,550.00","24,490.00",20221201
"24,630.00","24,741.50","24,635.00",20221130
"24,750.00","24,795.00","24,720.00",20221129
"24,770.00","24,826.50","24,767.50",20221128
"24,760.00","24,853.50","24,755.00",20221125
"24,833.00","24,851.50","24,835.00",20221124
"24,844.00","24,852.50","24,839.50",20221123
"24,850.00","24,854.50","24,822.50",20221122
"24,835.00","24,842.50","24,795.00",20221121
"24,800.00","24,816.00","24,790.00",20221118
"24,805.00","24,836.00","24,782.50",20221117
"24,775.00","24,807.50","24,764.00",20221116
"24,765.00","24,848.50","24,760.00",20221115
"24,735.00","24,830.00","24,735.00",20221114
"24,805.00","24,869.00","24,800.00",20221111
"24,865.00","24,872.00","24,855.00",20221110
"24,862.00","24,873.50","24,860.50",20221109
"24,871.00","24,871.50","24,861.00",20221108
"24,870.00","24,874.50","24,840.00",20221107
"24,870.00","24,883.00","24,840.00",20221104
"24,860.00","24,872.50","24,855.00",20221103
"24,835.00","24,872.50","24,840.00",20221102
"24,850.00","24,875.00","24,822.50",20221101
"24,840.00","24,860.00","24,830.00",20221031
"24,820.00","24,850.00","24,812.50",20221028
"24,830.00","24,851.00","24,810.00",20221027
"24,830.00","24,862.50","24,832.50",20221026
"24,840.00","24,867.50","24,825.00",20221025
"24,830.00","24,872.50","24,810.00",20221024
"24,820.00","24,845.00","24,552.50",20221021
"24,530.00","24,564.00","24,455.00",20221020
"24,450.00","24,580.00","24,445.00",20221019
"24,430.00","24,445.00","24,325.00",20221018
"24,310.00","24,355.00","24,135.00",20221017
"24,110.00","24,183.50","24,100.00",20221014
"24,120.00","24,155.00","23,965.00",20221013
"23,945.00","23,977.50","23,891.50",20221012
"23,925.00","23,942.50","23,885.00",20221011
"23,870.00","23,895.00","23,877.50",20221010
"23,875.00","23,895.00","23,860.00",20221007
"23,870.00","23,887.50","23,825.00",20221006
"23,865.00","23,907.50","23,835.00",20221005
"23,875.00","23,907.50","23,860.00",20221004
"23,880.00","23,913.50","23,835.00",20221003
"23,855.00","23,887.50","23,815.00",20220930
"23,820.00","23,860.00","23,741.00",20220929
"23,730.00","23,782.50","23,731.00",20220928
"23,730.00","23,740.50","23,722.50",20220927
"23,715.00","23,742.50","23,707.50",20220926
"23,700.00","23,715.00","23,704.50",20220923
"23,700.00","23,715.00","23,702.50",20220922
"23,690.00","23,698.50","23,667.50",20220921
"23,670.00","23,682.00","23,667.00",20220920
"23,670.00","23,681.00","23,645.00",20220919
"23,650.00","23,672.50","23,590.00",20220916
"23,620.00","23,630.00","23,595.00",20220915
"23,590.00","23,607.50","23,582.50",20220914
"23,553.00","23,560.00","23,520.00",20220913
"23,520.00","23,570.00","23,511.00",20220912
"23,515.00","23,620.00","23,522.50",20229209
"23,542.00","23,632.50","23,510.00",20229208
"23,580.00","23,635.00","23,530.00",20229207
"23,520.00","23,552.50","23,475.00",20229206
"23,505.00","23,567.50","23,445.00",20229205
"23,450.00","23,450.00","23,450.00",20229202
"23,450.00","23,450.00","23,450.00",20229201
"23,450.00","23,467.50","23,420.00",20220831
"23,415.00","23,435.00","23,402.50",20220830
"23,430.00","23,445.00","23,397.00",20220829
"23,412.00","23,440.50","23,411.50",20220826
"23,423.00","23,460.00","23,415.00",20220825
"23,425.00","23,489.00","23,405.00",20220824
"23,430.00","23,435.00","23,405.00",20220823
"23,410.00","23,415.00","23,401.00",20220822
"23,400.00","23,406.00","23,398.50",20220819
"23,401.00","23,406.00","23,394.50",20220818
"23,401.00","23,413.00","23,397.50",20220817
"23,403.00","23,413.50","23,385.00",20220816
"23,400.00","23,408.50","23,393.50",20220815
"23,392.00","23,404.50","23,380.00",20220812
"23,390.00","23,395.00","23,380.00",20220811
"23,385.00","23,394.50","23,384.50",20220810
"23,385.00","23,401.50","23,387.50",20228209
"23,388.00","23,398.50","23,385.00",20228208
"23,385.00","23,412.50","23,372.50",20228205
"23,393.00","23,416.50","23,375.50",20228204
"23,394.00","23,402.50","23,356.00",20228203
"23,353.00","23,381.50","23,347.50",20228202
"23,355.00","23,364.00","23,341.00",20228201
"23,335.00","23,401.50","23,340.00",20220729
"23,358.00","23,380.00","23,354.50",20220728
"23,375.00","23,383.50","23,355.00",20220727
"23,370.00","23,387.50","23,350.00",20220726
"23,385.00","23,409.50","23,385.00",20220725
"23,400.00","23,427.50","23,397.50",20220722
"23,410.00","23,429.50","23,382.50",20220721
"23,410.00","23,443.50","23,412.00",20220720
"23,412.00","23,460.00","23,401.50",20220719
"23,440.00","23,447.50","23,401.50",20220718
"23,450.00","23,455.00","23,401.50",20220715
"23,415.00","23,420.00","23,340.00",20220714
"23,388.00","23,399.00","23,379.50",20220713
"23,389.00","23,394.00","23,363.00",20220712
"23,347.00","23,357.50","23,330.00",20220711
"23,355.00","23,384.50","23,339.00",20227208
"23,350.00","23,388.00","23,350.00",20227207
"23,373.00","23,380.00","23,363.00",20227206
"23,360.00","23,375.00","23,353.00",20227205
"23,335.00","23,377.50","23,317.50",20227204
"23,300.00","23,320.00","23,260.00",20227201
"23,255.00","23,292.50","23,237.50",20220630
"23,265.00","23,270.00","23,238.00",20220629
"23,255.00","23,262.00","23,204.00",20220628
"23,245.00","23,256.50","23,245.00",20220627
"23,247.00","23,259.00","23,237.50",20220624
"23,244.00","23,256.00","23,225.00",20220623
"23,235.00","23,246.00","23,225.00",20220622
"23,226.00","23,241.50","23,222.50",20220621
"23,230.00","23,250.00","23,193.00",20220620
"23,220.00","23,245.00","23,224.50",20220617
"23,232.00","23,242.50","23,219.00",20220616
"23,230.00","23,235.00","23,217.50",20220615
"23,210.00","23,250.00","23,201.00",20220614
"23,195.00","23,212.50","23,170.00",20220613
"23,177.00","23,193.00","23,160.00",20220610
"23,155.00","23,192.00","23,160.00",20226209
"23,187.00","23,193.00","23,187.50",20226208
"23,185.00","23,201.00","23,186.50",20226207
"23,180.00","23,208.50","23,185.00",20226206
"23,187.00","23,204.00","23,184.50",20226203
"23,193.00","23,211.00","23,190.00",20226202
"23,196.00","23,211.00","23,185.00",20226201
"23,185.00","23,191.50","23,181.00",20220531
"23,176.00","23,205.00","23,178.50",20220530
"23,195.00","23,210.00","23,188.00",20220527
"23,205.00","23,215.00","23,195.00",20220526
"23,190.00","23,215.00","23,170.00",20220525
"23,210.00","23,225.00","23,172.50",20220524
"23,170.00","23,175.00","23,129.00",20220523
"23,160.00","23,178.00","23,129.00",20220520
"23,140.00","23,174.50","23,112.00",20220519
"23,139.00","23,142.50","23,118.50",20220518
"23,120.00","23,175.50","23,085.00",20220517
"23,095.00","23,097.50","23,078.00",20220516
"23,086.00","23,097.50","23,084.00",20220513
"23,096.00","23,102.50","23,040.00",20220512
"23,050.00","23,105.00","22,945.50",20220511
"22,941.00","22,962.50","22,937.00",20220510
"22,950.00","22,963.00","22,944.00",20225209
"22,955.00","22,971.50","22,952.00",20225206
"22,955.00","22,976.00","22,947.00",20225205
"22,966.00","22,976.50","22,957.50",20225204
"22,962.00","22,962.00","22,962.00",20225203
"22,962.00","22,962.00","22,962.00",20225202
"22,962.00","22,975.50","22,954.00",20220429
"22,956.00","22,968.00","22,948.50",20220428
"22,965.00","22,983.50","22,960.00",20220427
"22,970.00","22,986.00","22,970.00",20220426
"22,983.00","22,986.50","22,963.00",20220425
"22,965.00","22,972.50","22,963.00",20220422
"22,962.00","22,986.50","22,926.00",20220421
"22,962.00","22,986.50","22,916.50",20220420
"22,955.00","22,965.00","22,903.00",20220419
"22,890.00","22,931.50","22,892.50",20220418
"22,899.00","22,906.50","22,842.50",20220415
"22,900.00","22,903.00","22,888.50",20220414
"22,887.00","22,943.00","22,875.00",20220413
"22,888.00","22,890.50","22,863.00",20220412
"22,860.00","22,860.00","22,860.00",20220411
"22,860.00","22,874.00","22,842.50",20224208
"22,859.00","22,875.00","22,840.00",20224207
"22,866.00","22,878.50","22,842.50",20224206
"22,873.00","22,876.50","22,842.50",20224205
"22,846.00","22,853.50","22,835.50",20224204
"22,837.00","22,855.00","22,832.00",20224201
"22,838.00","22,868.00","22,832.00",20220331
"22,854.00","22,879.00","22,852.00",20220330
"22,865.00","22,879.00","22,865.00",20220329
"22,860.00","22,877.50","22,842.50",20220328
"22,861.00","22,877.00","22,842.50",20220325
"22,869.00","22,880.00","22,842.50",20220324
"22,872.00","22,883.50","22,860.00",20220323
"22,870.00","22,877.50","22,842.50",20220322
"22,860.00","22,894.50","22,842.50",20220321
"22,860.00","22,877.50","22,857.00",20220318
"22,865.00","22,882.00","22,863.50",20220317
"22,879.00","22,886.50","22,866.50",20220316
"22,880.00","22,902.50","22,876.50",20220315
"22,890.00","22,902.00","22,836.50",20220314
"22,873.00","22,920.00","22,837.50",20220311
"22,835.00","22,856.50","22,835.00",20220310
"22,835.00","22,852.50","22,834.00",20223209
"22,845.00","22,854.00","22,842.50",20223208
"22,845.00","22,862.50","22,837.50",20223207
"22,830.00","22,845.00","22,835.00",20223204
"22,835.00","22,855.00","22,818.00",20223203
"22,840.00","22,845.00","22,810.00",20223202
"22,815.00","22,821.50","22,805.00",20223201
"22,805.00","22,869.50","22,805.00",20220228
"22,820.00","22,845.00","22,815.00",20220225
"22,840.00","22,845.00","22,820.00",20220224
"22,825.00","22,837.00","22,823.00",20220223
"22,815.00","22,839.00","22,800.00",20220222
"22,800.00","22,842.50","22,800.00",20220221
"22,820.00","22,905.00","22,790.00",20220218
"22,785.00","22,790.00","22,752.50",20220217
"22,750.00","22,765.00","22,745.00",20220216
"22,750.00","22,765.00","22,740.00",20220215
"22,725.00","22,755.00","22,695.00",20220214
"22,685.00","22,700.00","22,675.50",20220211
"22,680.00","22,707.50","22,681.50",20220210
"22,680.00","22,750.00","22,690.00",20222209
"22,715.00","22,722.50","22,670.00",20222208
"22,665.00","22,682.50","22,640.00",20222207
"22,645.00","22,645.00","22,645.00",20222204
"22,645.00","22,645.00","22,645.00",20222203
"22,645.00","22,645.00","22,645.00",20222202
"22,645.00","22,645.00","22,645.00",20222201
"22,645.00","22,645.00","22,645.00",20220131
"22,645.00","22,670.00","22,637.50",20220128
"22,630.00","22,659.50","22,635.00",20220127
"22,630.00","22,675.00","22,630.00",20220126
"22,630.00","22,702.50","22,635.00",20220125
"22,675.00","22,700.00","22,625.00",20220124
"22,625.00","22,675.00","22,617.50",20220121
"22,645.00","22,740.00","22,640.00",20220120
"22,700.00","22,810.00","22,700.00",20220119
"22,750.00","22,815.00","22,730.00",20220118
"22,720.00","22,736.50","22,710.00",20220117
"22,710.00","22,730.00","22,690.00",20220114
"22,710.00","22,715.00","22,685.00",20220113
"22,698.00","22,710.00","22,690.00",20220112
"22,698.00","22,730.00","22,680.00",20220111
"22,695.00","22,760.00","22,675.00",20220110
"22,685.00","22,751.50","22,685.00",20221207
"22,745.00","22,811.00","22,747.50",20221206
"22,755.00","22,770.00","22,735.00",20221205
"22,752.00","22,782.50","22,750.00",20221204
"22,825.00","22,825.00","22,825.00",20221203
"22,825.00","22,857.50","22,747.50",20211231
"22,765.00","22,840.00","22,770.00",20211230
"22,820.00","22,842.50","22,820.00",20211229
"22,835.00","22,890.00","22,802.50",20211228
"22,810.00","22,838.50","22,790.00",20211227
"22,840.00","22,955.00","22,850.00",20211224
"22,950.00","22,980.00","22,920.00",20211223
"22,955.00","22,982.50","22,917.50",20211222
"22,933.00","22,936.50","22,885.00",20211221
"22,928.00","22,985.00","22,915.00",20211220
"22,980.00","23,035.00","22,910.00",20211217
"22,990.00","23,060.00","22,987.50",20211216
"23,030.00","23,075.00","23,010.00",20211215
"23,000.00","23,025.00","22,960.00",20211214
"22,975.00","23,051.50","22,960.00",20211213
"23,025.00","23,075.00","22,967.50",20211210
"22,980.00","22,997.50","22,910.00",20211209
"22,920.00","23,080.00","22,920.00",20211208
"23,070.00","23,120.00","23,015.00",20211207
"23,020.00","23,125.00","22,825.00",20211206
"22,830.00","22,857.50","22,693.50",20211203
"22,730.00","22,735.00","22,696.00",20211202
"22,710.00","22,715.00","22,690.00",20211201
"22,688.00","22,726.00","22,675.00",20211130
"22,690.00","22,695.00","22,670.00",20211129
"22,678.00","22,685.00","22,667.00",20211126
"22,670.00","22,690.00","22,669.50",20211125
"22,680.00","22,695.00","22,670.00",20211124
"22,675.00","22,680.00","22,665.50",20211123
"22,670.00","22,675.00","22,643.50",20211122
"22,657.00","22,665.00","22,651.50",20211119
"22,650.00","22,665.00","22,647.50",20211118
"22,648.00","22,655.50","22,645.00",20211117
"22,650.00","22,655.00","22,645.00",20211116
"22,645.00","22,662.00","22,644.50",20211115
"22,640.00","22,662.00","22,637.00",20211112
"22,645.00","22,659.00","22,644.00",20211111
"22,660.00","22,667.50","22,657.50",20211110
"22,662.00","22,669.50","22,658.50",20211109
"22,660.00","22,685.00","22,657.00",20211108
"22,680.00","22,690.00","22,676.00",20211105
"22,680.00","22,723.50","22,680.00",20211104
"22,747.00","22,754.00","22,744.00",20211103
"22,748.00","22,758.50","22,742.50",20211102
"22,750.00","22,757.50","22,745.50",20211101
"22,750.00","22,756.00","22,745.50",20211029
"22,750.00","22,762.50","22,753.00",20211028
"22,755.00","22,764.50","22,752.50",20211027
"22,757.00","22,761.50","22,752.00",20211026
"22,745.00","22,759.50","22,750.00",20211025
"22,754.00","22,762.00","22,748.50",20211022
"22,750.00","22,762.50","22,751.00",20211021
"22,755.00","22,763.00","22,753.00",20211020
"22,755.00","22,764.00","22,753.50",20211019
"22,758.00","22,794.00","22,757.00",20211018
"22,758.00","22,762.50","22,757.50",20211015
"22,757.00","22,765.50","22,752.00",20211014
"22,757.00","22,763.50","22,752.00",20211013
"22,757.00","22,763.50","22,750.00",20211012
"22,750.00","22,764.00","22,752.50",20211011
"22,757.00","22,765.00","22,753.50",20211008
"22,750.00","22,766.00","22,753.00",20211007
"22,750.00","22,805.00","22,755.50",20211006
"22,754.00","22,764.00","22,753.00",20211005
"22,757.00","22,764.50","22,754.00",20211004
"22,757.00","22,765.00","22,754.00",20211001
"22,750.00","22,768.50","22,753.00",20210930
"22,753.00","22,768.50","22,755.50",20210929
"22,761.00","22,785.00","22,756.00",20210928
"22,766.00","22,773.50","22,757.00",20210927
"22,760.00","22,774.50","22,764.50",20210924
"22,762.00","22,772.50","22,756.00",20210923
"22,760.00","22,780.00","22,755.50",20210922
"22,755.00","22,781.00","22,760.00",20210921
"22,769.00","22,782.00","22,771.00",20210920
"22,770.00","22,772.50","22,754.00",20210917
"22,753.00","22,765.00","22,753.00",20210916
"22,758.00","22,766.00","22,754.50",20210915
"22,759.00","22,766.50","22,756.50",20210914
"22,759.00","22,767.50","22,756.50",20210913
"22,757.00","22,767.00","22,754.50",20210910
"22,765.00","22,767.50","22,754.50",20219209
"22,757.00","22,769.00","22,751.00",20219208
"22,758.00","22,790.00","22,755.00",20219207
"22,760.00","22,781.50","22,762.50",20219206
"22,760.00","22,760.00","22,760.00",20219203
"22,760.00","22,760.00","22,760.00",20219202
"22,760.00","22,795.00","22,763.00",20219201
"22,775.00","22,785.50","22,771.50",20210831
"22,775.00","22,800.50","22,777.50",20210830
"22,789.00","22,794.50","22,777.50",20210827
"22,785.00","22,819.00","22,782.50",20210826
"22,790.00","22,830.00","22,792.50",20210825
"22,820.00","22,833.50","22,821.00",20210824
"22,825.00","22,832.50","22,814.50",20210823
"22,820.00","22,834.00","22,808.50",20210820
"22,812.00","22,837.50","22,805.00",20210819
"22,807.00","22,839.00","22,798.00",20210818
"22,830.00","22,840.50","22,805.00",20210817
"22,830.00","22,846.00","22,817.50",20210816
"22,830.00","22,832.50","22,800.00",20210813
"22,805.00","22,845.00","22,785.00",20210812
"22,809.00","22,955.00","22,790.00",20210811
"22,887.00","22,943.00","22,882.00",20210810
"22,925.00","22,966.00","22,920.50",20218209
"22,927.00","22,957.00","22,921.50",20218206
"22,936.00","22,952.00","22,938.00",20218205
"22,945.00","22,957.00","22,930.00",20218204
"22,950.00","22,985.00","22,928.50",20218203
"22,950.00","22,961.50","22,952.50",20218202
"22,950.00","22,992.50","22,952.50",20210730
"22,965.00","23,020.00","22,966.50",20210729
"22,999.00","23,022.50","22,999.50",20210728
"23,005.00","23,022.50","23,006.50",20210727
"23,008.00","23,022.50","23,004.50",20210726
"23,005.00","23,025.00","23,004.50",20210723
"23,010.00","23,025.00","23,009.50",20210722
"23,022.00","23,029.00","23,015.00",20210721
"23,026.00","23,028.50","23,017.50",20210720
"23,020.00","23,027.50","23,012.00",20210719
"23,011.00","23,016.50","23,000.00",20210716
"23,009.00","23,020.00","23,011.00",20210715
"23,011.00","23,021.00","23,012.00",20210714
"23,010.00","23,029.00","23,002.50",20210713
"23,020.00","23,022.00","23,000.00",20210712
"23,000.00","23,031.50","22,997.50",20217209
"23,007.00","23,032.00","23,006.00",20217208
"23,015.00","23,017.50","22,999.50",20217207
"23,007.00","23,016.00","22,992.50",20217206
"22,996.00","23,011.50","22,989.50",20217205
"22,998.00","23,025.00","22,999.50",20217202
"23,010.00","23,025.00","23,005.00",20217201
"23,014.00","23,028.00","23,016.00",20210630
"23,020.00","23,030.00","23,014.50",20210629
"23,020.00","23,025.00","23,012.00",20210628
"23,020.00","23,052.00","23,002.50",20210625
"23,003.00","23,030.00","23,002.50",20210624
"23,020.00","23,028.00","23,022.50",20210623
"23,025.00","23,027.50","23,011.00",20210622
"23,014.00","23,050.00","22,947.50",20210621
"22,995.00","23,015.00","22,949.00",20210618
"22,960.00","22,968.00","22,948.50",20210617
"22,946.00","22,953.50","22,942.00",20210616
"22,947.00","22,956.00","22,946.50",20210615
"22,944.00","22,954.00","22,941.00",20210614
"22,945.00","22,965.00","22,943.00",20210611
"22,947.00","23,005.00","22,943.00",20210610
"22,955.00","23,010.50","22,955.50",20216209
"22,952.00","23,012.50","22,943.50",20216208
"23,000.00","23,055.00","23,005.00",20216207
"23,044.00","23,056.00","23,043.00",20216204
"23,041.00","23,053.00","23,042.00",20216203
"23,040.00","23,048.00","23,041.50",20216202
"23,044.00","23,062.00","23,042.50",20216201
"23,040.00","23,054.00","23,042.50",20210531
"23,045.00","23,057.00","23,043.00",20210528
"23,045.00","23,062.00","23,045.00",20210527
"23,055.00","23,062.50","23,050.50",20210526
"23,060.00","23,065.00","23,051.50",20210525
"23,056.00","23,060.50","23,047.50",20210524
"23,054.00","23,057.50","23,042.00",20210521
"23,045.00","23,052.50","23,041.50",20210520
"23,045.00","23,051.50","23,042.00",20210519
"23,040.00","23,048.00","23,039.00",20210518
"23,046.00","23,054.50","23,041.50",20210517
"23,048.00","23,052.50","23,047.00",20210514
"23,040.00","23,070.50","23,045.00",20210513
"23,053.00","23,064.00","23,050.00",20210512
"23,055.00","23,065.00","23,050.00",20210511
"23,060.00","23,066.00","23,049.50",20210510
"23,060.00","23,070.50","23,055.50",20215207
"23,067.00","23,071.00","23,047.50",20215206
"23,060.00","23,071.00","23,047.50",20215205
"23,050.00","23,071.50","23,047.50",20215204
"23,054.00","23,054.00","23,054.00",20215203
"23,054.00","23,054.00","23,054.00",20210430
"23,054.00","23,065.00","23,041.00",20210429
"23,047.00","23,060.00","23,036.50",20210428
"23,042.00","23,058.00","23,040.00",20210427
"23,040.00","23,075.00","23,042.50",20210426
"23,070.00","23,075.50","23,057.50",20210423
"23,070.00","23,076.00","23,065.00",20210422
"23,074.00","23,074.00","23,074.00",20210421
"23,074.00","23,080.00","23,068.50",20210420
"23,073.00","23,076.50","23,067.00",20210419
"23,067.00","23,076.50","23,064.50",20210416
"23,073.00","23,079.00","23,064.50",20210415
"23,078.00","23,081.50","23,066.50",20210414
"23,069.00","23,075.50","23,065.50",20210413
"23,067.00","23,075.00","23,061.00",20210412
"23,065.00","23,086.50","23,064.00",20214209
"23,085.00","23,095.00","23,083.00",20214208
"23,090.00","23,093.50","23,088.00",20214207
"23,090.00","23,096.00","23,075.00",20214206
"23,079.00","23,083.00","23,069.00",20214205
"23,073.00","23,079.50","23,069.00",20214202
"23,065.00","23,078.00","23,069.50",20214201
"23,074.00","23,077.50","23,068.50",20210331
"23,070.00","23,077.50","23,067.50",20210330
"23,070.00","23,092.50","23,069.50",20210329
"23,084.00","23,095.00","23,077.00",20210326
"23,084.00","23,092.50","23,072.50",20210325
"23,080.00","23,085.50","23,065.00",20210324
"23,070.00","23,083.00","23,065.00",20210323
"23,076.00","23,085.00","23,060.00",20210322
"23,073.00","23,077.50","23,060.50",20210319
"23,065.00","23,070.00","23,054.00",20210318
"23,045.00","23,080.50","23,055.00",20210317
"23,082.00","23,083.50","23,064.50",20210316
"23,081.00","23,082.00","23,055.00",20210315
"23,055.00","23,058.50","23,037.50",20210312
"23,051.00","23,059.00","23,032.50",20210311
"23,052.00","23,062.50","23,032.50",20210310
"23,060.00","23,062.50","23,030.00",20213209
"23,025.00","23,046.00","23,020.50",20213208
"23,033.00","23,040.00","23,016.50",20213205
"23,019.00","23,030.50","23,015.00",20213204
"23,020.00","23,035.00","23,021.00",20213203
"23,022.00","23,035.00","23,022.00",20213202
"23,020.00","23,040.00","23,015.00",20213201
"23,015.00","23,027.50","23,007.50",20210226
"23,025.00","23,030.00","23,015.00",20210225
"23,020.00","23,030.00","23,019.50",20210224
"23,025.00","23,030.00","23,019.50",20210223
"23,020.00","23,029.00","23,015.00",20210222
"23,018.00","23,024.00","22,987.50",20210219
"23,015.00","23,057.50","23,002.50",20210218
"23,010.00","23,024.00","22,987.50",20210217
"23,010.00","23,010.00","23,010.00",20210216
"23,010.00","23,010.00","23,010.00",20210215
"23,010.00","23,010.00","23,010.00",20210212
"23,010.00","23,010.00","23,010.00",20210211
"23,010.00","23,010.00","23,010.00",20210210
"23,010.00","23,015.00","22,952.50",20212209
"22,970.00","23,033.50","22,965.00",20212208
"23,000.00","23,025.00","22,997.00",20212205
"23,015.00","23,030.00","23,019.00",20212204
"23,020.00","23,065.50","23,018.00",20212203
"23,027.00","23,065.50","23,016.00",20212202
"23,045.00","23,052.50","23,033.50",20212201
"23,048.00","23,072.50","23,042.50",20210129
"23,059.00","23,075.00","23,056.00",20210128
"23,069.00","23,075.00","23,064.50",20210127
"23,069.00","23,075.00","23,064.50",20210126
"23,060.00","23,077.50","23,065.00",20210125
"23,070.00","23,081.50","23,041.00",20210122
"23,060.00","23,077.50","23,067.00",20210121
"23,072.00","23,090.00","23,066.00",20210120
"23,069.00","23,075.00","23,065.00",20210119
"23,069.00","23,100.00","23,063.50",20210118
"23,065.00","23,075.00","23,058.50",20210115
"23,064.00","23,070.50","23,062.50",20210114
"23,064.00","23,072.50","23,057.00",20210113
"23,065.00","23,072.50","23,062.50",20210112
"23,050.00","23,080.00","23,057.50",20210111
"23,066.00","23,084.00","23,063.50",20211208
"23,078.00","23,130.00","23,075.00",20211207
"23,090.00","23,098.00","23,086.50",20211206
"23,080.00","23,125.50","23,080.00",20211205
"23,070.00","23,100.00","23,077.00",20211204
"23,070.00","23,070.00","23,070.00",20211201
"23,070.00","23,111.00","23,077.50",20201231
"23,088.00","23,135.00","23,075.00",20201230
"23,120.00","23,135.00","23,121.50",20201229
"23,125.00","23,149.50","23,124.00",20201228
"23,130.00","23,154.50","23,124.50",20201225
"23,125.00","23,140.50","23,127.00",20201224
"23,130.00","23,140.00","23,123.50",20201223
"23,127.00","23,137.00","23,124.00",20201222
"23,120.00","23,132.50","23,122.50",20201221
"23,124.00","23,132.00","23,120.00",20201218
"23,120.00","23,135.50","23,119.50",20201217
"23,126.00","23,136.00","23,125.80",20201216
"23,126.00","23,153.50","23,126.00",20201215
"23,126.00","23,178.50","23,126.00",20201214
"23,128.00","23,178.50","23,127.00",20201211
"23,128.00","23,137.50","23,127.00",20201210
"23,128.00","23,137.50","23,127.00",20201209
"23,128.00","23,137.50","23,127.00",20201208
"23,127.00","23,137.50","23,126.50",20201207
"23,130.00","23,137.50","23,128.00",20201204
"23,125.00","23,137.50","23,119.50",20201203
"23,129.00","23,141.00","23,123.00",20201202
"23,129.00","23,142.50","23,125.00",20201201
"23,140.00","23,178.50","23,132.50",20201130
"23,160.00","23,182.50","23,155.00",20201127
"23,164.00","23,167.00","23,157.50",20201126
"23,160.00","23,167.50","23,151.50",20201125
"23,151.00","23,180.00","23,151.00",20201124
"23,177.00","23,186.00","23,168.50",20201123
"23,176.00","23,186.00","23,173.50",20201120
"23,176.00","23,183.00","23,171.00",20201119
"23,160.00","23,183.00","23,163.00",20201118
"23,163.00","23,183.00","23,162.50",20201117
"23,175.00","23,183.00","23,173.00",20201116
"23,175.00","23,185.00","23,172.50",20201113
"23,175.00","23,176.00","23,174.50",20201112
"23,175.00","23,182.50","23,172.50",20201111
"23,173.00","23,182.50","23,172.50",20201110
"23,170.00","23,182.50","23,172.50",20201109
"23,176.00","23,185.00","23,172.50",20201106
"23,175.00","23,183.00","23,173.00",20201105
"23,176.00","23,178.50","23,176.00",20201104
"23,176.00","23,188.00","23,172.00",20201103
"23,177.00","23,183.50","23,173.50",20201102
"23,180.00","23,185.50","23,173.50",20201030
"23,170.00","23,186.00","23,175.00",20201029
"23,176.00","23,183.50","23,173.00",20201028
